ID	ORIGINAL_ID	premises_ja	hypothesis_ja	premises_en	hypothesis_en	gold	mood	inference-type	content-type	conversion	atmosphere
276	352	すべての鳥は鳩である。ある猫は鳥でない。	ある猫は鳩でない。	All birds are pigeons. Some cats are not birds.	Some cats are not pigeons.	neutral	AOO	syllogism	incongruent	yes	yes
277	353	すべての鳩は鳥である。ある鳥は猫でない。	ある猫は鳩でない。	All pigeons are birds. Some birds are not cats.	Some cats are not pigeons.	neutral	AOO	syllogism	congruent	yes	yes
278	354	すべての鳥は鳩である。ある鳥は猫でない。	ある猫は鳩でない。	All birds are pigeons. Some birds are not cats.	Some cats are not pigeons.	neutral	AOO	syllogism	incongruent	yes	yes
279	355	ある人間はロボットでない。すべてのロボットは生き物である。	ある生物は人間でない。	Some humans are not robots. All robots are living things.	Some living things are not humans.	neutral	OAO	syllogism	incongruent	yes	yes
280	356	あるロボットは人間でない。すべての生物はロボットである。	ある生物は人間でない。	Some robots are not humans. All living things are robots.	Some living things are not humans.	neutral	OAO	syllogism	incongruent	yes	yes
281	357	ある人間はロボットでない。すべての生物はロボットである。	ある生物は人間でない。	Some humans are not robots. All living things are robots.	Some living things are not humans.	neutral	OAO	syllogism	incongruent	yes	yes
282	358	すべてのスポーツ選手は野球選手である。すべてのスポーツ選手は人間である。	すべての野球選手は人間である。	All athletes are baseball players. All athletes are humans.	All baseball players are humans.	neutral	AAA	syllogism	incongruent	yes	no
283	359	すべての野球選手はスポーツマンである。すべての人間はスポーツマンである。	すべての野球選手は人間である。	All baseball players are sportsmen. All humans are sportsmen.	All baseball players are humans.	neutral	AAA	syllogism	incongruent	yes	no
284	360	すべてのスポーツ選手は野球選手である。すべての人間はスポーツ選手である。	すべての野球選手は人間である。	All athletes are baseball players. All humans are athletes.	All baseball players are humans.	neutral	AAA	syllogism	incongruent	yes	no
285	361	すべての植物はトマトである。ある動物は植物でない。	ある動物はトマトでない。	All plants are tomatoes. Some animals are not plants.	Some animals are not tomatoes.	neutral	AOO	syllogism	incongruent	yes	yes
286	362	すべてのトマトは植物である。ある植物は動物でない。	ある動物はトマトでない。	All tomatoes are plants. Some plants are not animals.	Some animals are not tomatoes.	neutral	AOO	syllogism	congruent	yes	yes
287	363	すべての植物はトマトである。ある植物は動物でない。	ある動物はトマトでない。	All plants are tomatoes. Some plants are not animals.	Some animals are not tomatoes.	neutral	AOO	syllogism	incongruent	yes	yes
288	364	ある幽霊は生徒でない。すべての生徒は人間である。	ある人間は幽霊でない。	Some ghosts are not students. All students are humans.	Some humans are not ghosts.	neutral	OAO	syllogism	congruent	yes	yes
289	365	ある生徒は幽霊でない。すべての人間は生徒である。	ある人間は幽霊でない。	Some students are not ghosts. All humans are students.	Some humans are not ghosts.	neutral	OAO	syllogism	incongruent	yes	yes
290	366	ある幽霊は生徒でない。すべての人間は生徒である。	ある人間は幽霊でない。	Some ghosts are not students. All humans are students.	Some humans are not ghosts.	neutral	OAO	syllogism	incongruent	yes	yes
291	367	すべての銀行家は警察官である。すべての銀行家は公務員である。	すべての警察官は公務員である。	All bankers are police officers. All bankers are public officials.	All police officers are public officials.	neutral	AAA	syllogism	incongruent	yes	no
292	368	すべての警察官は銀行家である。すべての公務員は銀行家である。	すべての警察官は公務員である。	All police officers are bankers. All public officials are bankers.	All police officers are public officials.	neutral	AAA	syllogism	incongruent	yes	no
293	369	すべての銀行家は警察官である。すべての公務員は銀行家である。	すべての警察官は公務員である。	All bankers are police officers. All public officials are bankers.	All police officers are public officials.	neutral	AAA	syllogism	incongruent	yes	no
294	370	すべてのサメはマグロである。ある魚はサメでない。	ある魚はマグロでない。	All sharks are tunas. Some fishies are not sharks.	Some fishies are not tunas.	neutral	AOO	syllogism	incongruent	yes	yes
295	371	すべてのマグロはサメである。あるサメは魚でない。	ある魚はマグロでない。	All tunas are sharks. Some sharks are not fishies.	Some fishies are not tunas.	neutral	AOO	syllogism	incongruent	yes	yes
296	372	すべてのサメはマグロである。あるサメは魚でない。	ある魚はマグロでない。	All sharks are tunas. Some sharks are not fishies.	Some fishies are not tunas.	neutral	AOO	syllogism	incongruent	yes	yes
297	373	いくつかの哺乳類は人間でない。すべての人間は馬である。	ある馬は哺乳類でない。	Some mammals are not humans. All humans are horses.	Some horses are not mammals.	neutral	OAO	syllogism	incongruent	yes	yes
298	374	ある人間は哺乳類でない。すべての馬は人間である。	ある馬は哺乳類でない。	Some humans are not mammals. All horses are humans.	Some horses are not mammals.	neutral	OAO	syllogism	incongruent	yes	yes
299	375	ある哺乳類は人間でない。すべての馬は人間である。	ある馬は哺乳類でない。	Some mammals are not humans. All horses are humans.	Some horses are not mammals.	neutral	OAO	syllogism	incongruent	yes	yes
300	376	タロウのある友人はトシの友人である。 トシのすべての友人はこのクラブの会員である。	タロウのある友人はこのクラブの会員でない。	A certain friend of Taro is a friend of Toshi.  All of Toshi's friends are members of this club.	Some of Taro's friends is not a member of this club.	neutral	IAO	syllogism	congruent	no	yes
301	377	タロウのある友人はトシの友人である。  トシのすべての友人はこのクラブの会員である。	タロウのすべての友人はこのクラブの会員である。	A certain friend of Taro is a friend of Toshi.  All of Toshi's friends are members of this club.	All of Taro's friends are members of this club.	neutral	IAA	syllogism	congruent	no	no
